text,label
bhai consignment exchange karne ke baad bhi paisa wapas nahi aaya,refund_request
"yaar ye cheez mein ganda nikla, bahut bura anubhav raha zara",complaint
yaar meri otp upload nahi ho rahi baar baar fail ho rahi hai jaldi batana,general
"sunno headphones ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
"arre refund abhi tak nahi aaya bank mein, pichle hafte se ho gaye jaldi batana",refund_request
"shoes return kiya tha, ab tak refund nahi aaya",refund_request
bhai mujhe apna bank details verify karna hai kaise hoga kya karu,general
"sunno bahut ghatiya service hai, staff ne suna hi nahi",complaint
bhai chaar din se se watch track nahi ho raha kahan atka hai koi solution do,order_status
"bhai mujhe saaman se related complaint darj karni hai, tuta hua nikla please help",complaint
iska warranty kitna hai aur konsi material se bana hai,product_query
"lambe time se se courier kharab nikla hai, koi solution do kya karu",complaint
please app mein payment method dikhna hi band ho gaya hai kya karu,general
bhai kya laptop customize ho sakta hai weight ke hisaab se zara,product_query
please ye wala kab dispatch hoga zara batao jaldi batana,order_status
"mera paisa wapis chahiye, maine wahi product cancel kar diya tha koi solution do",refund_request
"yaar track karna hai mera watch, status kya hai koi solution do",order_status
"package ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
arre agent ne bilkul galat tareeke se baat ki mujhse jaldi batana,complaint
"sunno mera shipment pichle hafte se nahi pahucha, kab tak milega please help",order_status
"yaar mobile mein galat nikla, bahut bura anubhav raha koi solution do",complaint
app mein delivery address dikhna hi band ho gaya hai,general
"yaar maine jacket replace karwaya tha, purana paisa account mein nahi aaya kya karu",refund_request
"yaar is shirt ka size kya hai, batana zara koi solution do",product_query
please watch ka size chart kahan milega kya karu,product_query
"customer care ka rawaiya bahut bura tha, complaint karni hai zara",complaint
sunno shipment ka koi pata nahi hai das din se zara,order_status
"yaar bahut ghatiya service hai, dukaandaar ne suna hi nahi zara",complaint
yaar abhi tak product ka koi pata nahi hai koi solution do,order_status
"delivery das din se late ho gayi hai, kya wajah hai",order_status
"bhai watch ekdum defective condition mein mila, sharam aani chahiye",complaint
"please yeh laptop pichle hafte se kharab nikla hai, koi solution do zara",complaint
bhai order kab tak milega batana zara,order_status
bhai login issue ho raha hai number yaad nahi aa raha please help,general
is product ki quality details chahiye order karne se pehle kya karu,product_query
bhai iska delivery time kitna hai aur konsi material se bana hai koi solution do,product_query
"sunno kal order kiya tha, shoes abhi tak nahi aaya zara",order_status
"bhai wahi product ki quality bilkul bekar hai, paisa waste ho gaya zara",complaint
"please bahut ghatiya service hai, delivery boy ne suna hi nahi please help",complaint
"bhai parcel ekdum galat condition mein mila, sharam aani chahiye",complaint
"yaar das din se se wahi product kharab nikla hai, koi solution do zara",complaint
yaar mujhe consignment ka poora paisa wapis chahiye kya karu,refund_request
yaar box khola to andar package tooti hui tha please help,complaint
bhai customer care ne bilkul galat tareeke se baat ki mujhse please help,complaint
sunno courier boy bola ek mahine se tak milega par abhi tak nahi mila,order_status
"yaar ye cheez ki adla-badli karayi thi, paisa kab tak aayega kya karu",refund_request
"please refund abhi tak nahi aaya bank mein, do hafte se ho gaye kya karu",refund_request
"please bahut ghatiya service hai, staff ne suna hi nahi jaldi batana",complaint
please courier kab tak deliver hoga zara batana jaldi batana,order_status
"bhai mujhe ye wala se related complaint darj karni hai, leak ho raha nikla kya karu",complaint
"arre staff ne bahut kharab behavior kiya, respect nahi di kya karu",complaint
yaar saara saaman kab dispatch hoga zara batao koi solution do,order_status
"please track karna hai mera parcel, status kya hai",order_status
please otp nahi aa raha mobile pe kya karu,general
sunno cancellation ke baad bhi refund process nahi hua please help,refund_request
"yaar wahi product track nahi ho raha, kahan atka hai batao please help",order_status
sunno notification settings kaise band karu app ki please help,general
bhai mujhe apna address update karna hai app mein kaise hoga kya karu,general
"yaar jacket return kiya tha, ab tak refund nahi aaya zara",refund_request
"is laptop ka delivery time kya hai, batana zara please help",product_query
"bhai mera saaman ek hafte se nahi pahucha, kab tak milega jaldi batana",order_status
please wahi product ki return policy kya hai koi solution do,product_query
arre kaafi dino se se jacket track nahi ho raha kahan atka hai jaldi batana,order_status
yaar abhi tak se refund status pending dikha raha hai,refund_request
wallet mein refund credit nahi hua abhi tak,refund_request
sunno kal se se refund status pending dikha raha hai koi solution do,refund_request
bhai login issue ho raha hai delivery address yaad nahi aa raha,general
bhai kaafi dino se se refund status pending dikha raha hai jaldi batana,refund_request
"bhai abhi tak se ye wala kharab nikla hai, koi solution do jaldi batana",complaint
bhai adla-badli ke baad bhi refund process stuck hai kya karu,refund_request
bhai login issue ho raha hai password yaad nahi aa raha zara,general
"please maine return kiya tha saaman, paisa kab milega please help",refund_request
please app mein payment method dikhna hi band ho gaya hai,general
yaar account settings mein profile picture kaise change karu please help,general
yaar representative ne bilkul galat tareeke se baat ki mujhse please help,complaint
"please mera consignment galat nikla, yeh bardaasht nahi hoga zara",complaint
arre address nahi aa raha mobile pe kya karu koi solution do,general
bhai return policy ke baare mein detail chahiye is laptop ki zara,product_query
arre ek hafte se se laptop track nahi ho raha kahan atka hai koi solution do,order_status
kya wahi product customize ho sakta hai price ke hisaab se please help,product_query
please kaafi dino se se refund status pending dikha raha hai kya karu,refund_request
"courier ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
box khola to andar watch crack tha koi solution do,complaint
arre notification settings kaise band karu app ki zara,general
number kaise reset karu mobile app mein kya karu,general
"yaar mera ye wala ek mahine se nahi pahucha, kab tak milega koi solution do",order_status
please kya delivery customize ho sakta hai price ke hisaab se,product_query
"yaar yeh watch kaafi dino se kharab nikla hai, koi solution do please help",complaint
sunno ek hafte se se refund status pending dikha raha hai koi solution do,refund_request
"arre product return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"mera delivery damaged nikla, yeh bardaasht nahi hoga please help",complaint
"bhai bahut ghatiya service hai, customer care ne suna hi nahi zara",complaint
bhai account settings mein payment method kaise change karu zara,general
"jacket ekdum kharab quality ka condition mein mila, sharam aani chahiye zara",complaint
yaar profile picture nahi aa raha mobile pe kya karu kya karu,general
"mobile track nahi ho raha, kahan atka hai batao kya karu",order_status
kya samaan customize ho sakta hai material ke hisaab se kya karu,product_query
"arre ye cheez bilkul damaged aaya hai, bahut bakwaas hai kya karu",complaint
yaar address nahi aa raha mobile pe kya karu kya karu,general
sunno address kaise reset karu mobile app mein,general
yaar cancellation ke baad bhi refund process nahi hua jaldi batana,refund_request
yaar kya is order ka warranty customize ho sakta hai kya karu,product_query
arre cancellation ke baad bhi refund process nahi hua koi solution do,refund_request
arre chappal ki return policy kya hai please help,product_query
please payment method nahi aa raha mobile pe kya karu kya karu,general
"sunno refund abhi tak nahi aaya bank mein, do hafte se ho gaye please help",refund_request
mera paisa wapis chahiye maine to cancel kar diya tha,refund_request
sunno meri payment method upload nahi ho rahi baar baar fail ho rahi hai please help,general
bhai mujhe cheez ka poora paisa wapis chahiye please help,refund_request
bhai box khola to andar headphones phata hua tha koi solution do,complaint
sunno kai dino se se refund status pending dikha raha hai kya karu,refund_request
"mera delivery tooti hui nikla, yeh bardaasht nahi hoga koi solution do",complaint
bhai app bahut slow chal raha hai kya karu zara,general
sunno kya yeh ye wala available hai in stock please help,product_query
sunno delivery kab tak deliver hoga zara batana please help,order_status
please login issue ho raha hai address yaad nahi aa raha please help,general
arre app bahut slow chal raha hai kya karu kya karu,general
sunno mujhe consignment ka poora paisa wapis chahiye jaldi batana,refund_request
sunno login issue ho raha hai delivery address yaad nahi aa raha kya karu,general
"arre delivery mein kharaab nikla, bahut bura anubhav raha zara",complaint
"watch mein tuta hua nikla, bahut bura anubhav raha zara",complaint
"bhai saara saaman track nahi ho raha, kahan atka hai batao zara",order_status
"bhai delivery date nikal gayi, product abhi bhi nahi aaya",order_status
please otp nahi aa raha mobile pe kya karu kya karu,general
arre kya is chappal ka fabric customize ho sakta hai zara,product_query
mujhe apna otp update karna hai app mein kaise hoga,general
"please delivery do din se late ho gayi hai, kya wajah hai",order_status
bhai mujhe apna number update karna hai app mein kaise hoga jaldi batana,general
"please item ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
sunno kya is shipment ka weight customize ho sakta hai kya karu,product_query
bhai lambe time se se parcel track nahi ho raha kahan atka hai,order_status
"sunno is parcel ka price kya hai, batana zara jaldi batana",product_query
"sunno maine saara saaman replace karwaya tha, purana paisa account mein nahi aaya kya karu",refund_request
sunno meri number upload nahi ho rahi baar baar fail ho rahi hai koi solution do,general
sunno customer care bola do din se tak milega par abhi tak nahi mila please help,order_status
yaar yeh sab kuch kitne size mein aata hai,product_query
"please shipment ki adla-badli karayi thi, paisa kab tak aayega zara",refund_request
yaar consignment ka size chart kahan milega jaldi batana,product_query
"yaar mera parcel damaged nikla, yeh bardaasht nahi hoga please help",complaint
sunno order ka size chart kahan milega koi solution do,product_query
bhai ek hafte se se refund status pending dikha raha hai please help,refund_request
"please app mein address save nahi ho raha, help chahiye jaldi batana",general
please order kab tak deliver hoga zara batana koi solution do,order_status
yaar cancellation ke baad bhi refund process nahi hua zara,refund_request
"please bahut ghatiya service hai, representative ne suna hi nahi zara",complaint
please kya is ye cheez ka color customize ho sakta hai please help,product_query
arre subah se bag ka koi pata nahi hai kya karu,order_status
bhai do din se se refund status pending dikha raha hai please help,refund_request
"bhai parcel mein purani jaisi nikla, bahut bura anubhav raha",complaint
"support team ka rawaiya bahut bura tha, complaint karni hai jaldi batana",complaint
"bhai maine return kiya tha courier, paisa kab milega zara",refund_request
"arre mobile ki adla-badli karayi thi, paisa kab tak aayega kya karu",refund_request
sunno mujhe apna otp verify karna hai kaise hoga kya karu,general
bhai bag kab dispatch hoga zara batao,order_status
bhai is parcel ki quality details chahiye order karne se pehle,product_query
yaar is delivery ka size kaisa hai please help,product_query
bhai mujhe apna email update karna hai app mein kaise hoga zara,general
"sunno yeh headphones das din se kharab nikla hai, koi solution do kya karu",complaint
yaar bank details kaise change karu settings mein zara batana kya karu,general
please lambe time se se refund status pending dikha raha hai koi solution do,refund_request
"bhai maine shirt replace karwaya tha, purana paisa account mein nahi aaya kya karu",refund_request
please cancellation ke baad bhi refund process nahi hua zara,refund_request
"bhai laptop track nahi ho raha, kahan atka hai batao",order_status
"bhai dukaandaar ka rawaiya bahut bura tha, complaint karni hai please help",complaint
"arre ye cheez ki adla-badli karayi thi, paisa kab tak aayega please help",refund_request
"please order ki quality bilkul bekar hai, paisa waste ho gaya jaldi batana",complaint
arre box khola to andar mobile phata hua tha zara,complaint
yaar kya is watch ka brand customize ho sakta hai koi solution do,product_query
arre pichle hafte se se consignment track nahi ho raha kahan atka hai zara,order_status
"please yeh order pichle hafte se kharab nikla hai, koi solution do jaldi batana",complaint
"wahi product return kiya tha, ab tak refund nahi aaya kya karu",refund_request
yaar bag kab dispatch hoga zara batao,order_status
"arre mera saaman kharab quality ka nikla, yeh bardaasht nahi hoga please help",complaint
arre account settings mein delivery address kaise change karu jaldi batana,general
kya yeh laptop available hai in stock kya karu,product_query
sunno mujhe bag ka poora paisa wapis chahiye,refund_request
"please maine return kiya tha saara saaman, paisa kab milega jaldi batana",refund_request
"bhai watch mein damaged nikla, bahut bura anubhav raha koi solution do",complaint
yaar is saara saaman ka quality kaisa hai jaldi batana,product_query
"bhai maine return kiya tha parcel, paisa kab milega kya karu",refund_request
"bhai mobile ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
kya cash on delivery available hai is product ke liye,product_query
sunno lambe time se shirt ka koi pata nahi hai please help,order_status
"yaar bahut ghatiya service hai, dukaandaar ne suna hi nahi koi solution do",complaint
sab kuch ki return policy kya hai please help,product_query
yaar subah se se refund status pending dikha raha hai,refund_request
"app mein number save nahi ho raha, help chahiye jaldi batana",general
"bhai refund abhi tak nahi aaya bank mein, do hafte se ho gaye kya karu",refund_request
payment method kaise reset karu mobile app mein jaldi batana,general
"sunno customer care ka rawaiya bahut bura tha, complaint karni hai jaldi batana",complaint
"bhai representative ka rawaiya bahut bura tha, complaint karni hai please help",complaint
arre shirt ka koi pata nahi hai kaafi dino se,order_status
sunno adla-badli ke baad bhi refund process stuck hai please help,refund_request
please representative ne bilkul galat tareeke se baat ki mujhse koi solution do,complaint
"maine return kiya tha parcel, paisa kab milega zara",refund_request
"sunno mera paisa wapis chahiye, maine kurta cancel kar diya tha please help",refund_request
"sunno app mein payment method save nahi ho raha, help chahiye kya karu",general
"bhai refund abhi tak nahi aaya bank mein, subah se ho gaye jaldi batana",refund_request
arre do din se saara saaman ka koi pata nahi hai kya karu,order_status
"bhai delivery date nikal gayi, mobile abhi bhi nahi aaya",order_status
"arre mujhe mobile se related complaint darj karni hai, ganda nikla koi solution do",complaint
sunno number kaise change karu settings mein zara batana koi solution do,general
"sunno mera bag purani jaisi nikla, yeh bardaasht nahi hoga jaldi batana",complaint
"sunno helpline wale ne bahut kharab behavior kiya, respect nahi di please help",complaint
please mujhe shirt ka poora paisa wapis chahiye jaldi batana,refund_request
"please maine saaman replace karwaya tha, purana paisa account mein nahi aaya",refund_request
sunno item kab dispatch hoga zara batao zara,order_status
bhai login issue ho raha hai address yaad nahi aa raha jaldi batana,general
bhai wahi product ke saath warranty milti hai kya zara,product_query
"cheez bilkul kharab quality ka aaya hai, bahut bakwaas hai please help",complaint
"sunno yeh shoes kal se kharab nikla hai, koi solution do koi solution do",complaint
mujhe apna email verify karna hai kaise hoga kya karu,general
"delivery date nikal gayi, courier abhi bhi nahi aaya zara",order_status
sunno mujhe delivery ka poora paisa wapis chahiye kya karu,refund_request
"track karna hai mera ye wala, status kya hai koi solution do",order_status
"kai dino se se parcel kharab nikla hai, koi solution do jaldi batana",complaint
yaar delivery ki return policy kya hai zara,product_query
meri address upload nahi ho rahi baar baar fail ho rahi hai please help,general
"arre delivery date nikal gayi, shipment abhi bhi nahi aaya jaldi batana",order_status
bhai yeh cheez kitne size mein aata hai,product_query
arre app mein profile picture dikhna hi band ho gaya hai,general
"sunno saaman bilkul tooti hui aaya hai, bahut bakwaas hai jaldi batana",complaint
sunno product kab tak deliver hoga zara batana jaldi batana,order_status
sunno agent bola chaar din se tak milega par abhi tak nahi mila please help,order_status
arre address nahi aa raha mobile pe kya karu jaldi batana,general
mujhe wahi product ka poora paisa wapis chahiye kya karu,refund_request
"courier boy ne bahut kharab behavior kiya, respect nahi di please help",complaint
"please maine order replace karwaya tha, purana paisa account mein nahi aaya zara",refund_request
"sunno mera paisa wapis chahiye, maine parcel cancel kar diya tha jaldi batana",refund_request
sunno account settings mein address kaise change karu please help,general
"sunno support team ne bahut kharab behavior kiya, respect nahi di kya karu",complaint
arre yeh delivery kitne size mein aata hai,product_query
sunno number kaise reset karu mobile app mein kya karu,general
sunno mujhe apna email verify karna hai kaise hoga zara,general
"yaar delivery date nikal gayi, headphones abhi bhi nahi aaya please help",order_status
sunno mujhe apna email update karna hai app mein kaise hoga zara,general
bhai ek mahine se se refund status pending dikha raha hai koi solution do,refund_request
"mera shoes kaha atka hua hai, batao zara please help",order_status
"yaar wahi product return kiya tha, ab tak refund nahi aaya koi solution do",refund_request
arre password nahi aa raha mobile pe kya karu zara,general
"please mera sab kuch kaafi dino se nahi pahucha, kab tak milega jaldi batana",order_status
please otp kaise reset karu mobile app mein zara,general
"arre app mein bank details save nahi ho raha, help chahiye jaldi batana",general
"agent ka rawaiya bahut bura tha, complaint karni hai kya karu",complaint
bhai shirt ka size chart kahan milega jaldi batana,product_query
"arre mera paisa wapis chahiye, maine watch cancel kar diya tha koi solution do",refund_request
"arre bahut ghatiya service hai, courier boy ne suna hi nahi",complaint
"arre ye wala ekdum purani jaisi condition mein mila, sharam aani chahiye kya karu",complaint
arre kya yeh courier available hai in stock please help,product_query
yaar ek mahine se product ka koi pata nahi hai jaldi batana,order_status
"arre kal order kiya tha, cheez abhi tak nahi aaya koi solution do",order_status
sunno ek mahine se chappal ka koi pata nahi hai jaldi batana,order_status
"mobile bilkul galat aaya hai, bahut bakwaas hai kya karu",complaint
sunno customer care ne bilkul galat tareeke se baat ki mujhse please help,complaint
"refund ki request subah se pehle daali thi, ab tak kuch nahi please help",refund_request
"arre kal order kiya tha, courier abhi tak nahi aaya",order_status
"sunno maine return kiya tha package, paisa kab milega please help",refund_request
bhai mujhe apna language update karna hai app mein kaise hoga please help,general
yaar is ye cheez ka weight kaisa hai koi solution do,product_query
bhai is bag ka price kaisa hai zara,product_query
headphones ka koi pata nahi hai do din se please help,order_status
"delivery date nikal gayi, cheez abhi bhi nahi aaya koi solution do",order_status
kya yeh parcel available hai in stock jaldi batana,product_query
arre order exchange karne ke baad bhi paisa wapas nahi aaya,refund_request
number nahi aa raha mobile pe kya karu kya karu,general
size ke baare mein detail chahiye is chappal ki kya karu,product_query
adla-badli ke baad bhi refund process stuck hai koi solution do,refund_request
bhai kurta kab dispatch hoga zara batao kya karu,order_status
shoes ki return policy kya hai jaldi batana,product_query
email kaise change karu settings mein zara batana kya karu,general
arre price ke baare mein detail chahiye is consignment ki jaldi batana,product_query
please kya courier customize ho sakta hai size chart ke hisaab se please help,product_query
yaar mujhe bag ka poora paisa wapis chahiye zara,refund_request
"parcel bilkul purani jaisi aaya hai, bahut bakwaas hai please help",complaint
arre password kaise change karu settings mein zara batana kya karu,general
arre is consignment ki delivery time details chahiye order karne se pehle,product_query
"saaman ki adla-badli karayi thi, paisa kab tak aayega please help",refund_request
please kya yeh kurta available hai in stock zara,product_query
maine product return kiya tha par paisa nahi mila,refund_request
sunno kya yeh package available hai in stock zara,product_query
arre password kaise reset karu mobile app mein,general
"sunno maine return kiya tha shipment, paisa kab milega please help",refund_request
"please mera ye cheez kaha atka hua hai, batao zara koi solution do",order_status
"arre mera shoes kal se nahi pahucha, kab tak milega kya karu",order_status
yaar is courier ki material details chahiye order karne se pehle jaldi batana,product_query
bahut kharab staff tha bilkul respect nahi di,complaint
"please ye wala ka status kya hai, chaar din se wait kar raha hoon koi solution do",order_status
arre courier exchange karne ke baad bhi paisa wapas nahi aaya kya karu,refund_request
sunno notification settings kaise band karu app ki kya karu,general
"arre do din se se mobile kharab nikla hai, koi solution do",complaint
"arre mujhe ye wala se related complaint darj karni hai, leak ho raha nikla please help",complaint
account settings mein otp kaise change karu zara,general
"yaar delivery date nikal gayi, package abhi bhi nahi aaya zara",order_status
yaar app bahut slow chal raha hai kya karu kya karu,general
"please delivery pichle hafte se late ho gayi hai, kya wajah hai kya karu",order_status
yaar profile picture kaise change karu settings mein zara batana zara,general
"please representative ne bahut kharab behavior kiya, respect nahi di zara",complaint
"refund ki request subah se pehle daali thi, ab tak kuch nahi zara",refund_request
"bhai shipment track nahi ho raha, kahan atka hai batao zara",order_status
sunno notification settings kaise change karu settings mein zara batana jaldi batana,general
bhai saara saaman exchange karne ke baad bhi paisa wapas nahi aaya please help,refund_request
please iska size kitna hai aur konsi material se bana hai koi solution do,product_query
"sunno mera ye wala do hafte se nahi pahucha, kab tak milega koi solution do",order_status
arre is shoes ki warranty details chahiye order karne se pehle jaldi batana,product_query
please is wahi product ka packaging kaisa hai zara,product_query
"arre is jacket ka size kya hai, batana zara zara",product_query
"chaar din se se headphones kharab nikla hai, koi solution do",complaint
"arre maine wahi product replace karwaya tha, purana paisa account mein nahi aaya koi solution do",refund_request
"sunno refund ki request abhi tak pehle daali thi, ab tak kuch nahi zara",refund_request
"arre is saaman ka delivery time kya hai, batana zara koi solution do",product_query
please mujhe shoes ka poora paisa wapis chahiye koi solution do,refund_request
"staff ka rawaiya bahut bura tha, complaint karni hai koi solution do",complaint
"arre delivery teen din se late ho gayi hai, kya wajah hai please help",order_status
bhai ek hafte se ye cheez ka koi pata nahi hai please help,order_status
sunno mujhe apna profile picture verify karna hai kaise hoga please help,general
arre kya yeh mobile available hai in stock please help,product_query
yaar is product ki material details chahiye order karne se pehle please help,product_query
arre kal se se shirt track nahi ho raha kahan atka hai,order_status
"ek mahine se se samaan kharab nikla hai, koi solution do please help",complaint
sunno package ki return policy kya hai please help,product_query
please password kaise reset karu mobile app mein koi solution do,general
bhai login issue ho raha hai password yaad nahi aa raha kya karu,general
login issue ho raha hai password yaad nahi aa raha,general
sunno delivery boy ne bilkul galat tareeke se baat ki mujhse jaldi batana,complaint
please mujhe apna password verify karna hai kaise hoga kya karu,general
"sunno subah se se shirt kharab nikla hai, koi solution do koi solution do",complaint
"please mujhe item se related complaint darj karni hai, kharaab nikla zara",complaint
kya yeh samaan available hai in stock zara,product_query
sunno kya chappal customize ho sakta hai fit ke hisaab se kya karu,product_query
sunno iska weight kitna hai aur konsi material se bana hai koi solution do,product_query
sunno ye wala kab dispatch hoga zara batao jaldi batana,order_status
"yaar support team ka rawaiya bahut bura tha, complaint karni hai",complaint
please package ka size chart kahan milega please help,product_query
please consignment ki return policy kya hai,product_query
"please bahut ghatiya service hai, representative ne suna hi nahi jaldi batana",complaint
yaar kya is samaan ka weight customize ho sakta hai,product_query
bhai yeh shipment kitne size mein aata hai jaldi batana,product_query
kya yeh jacket available hai in stock,product_query
kya is laptop ka color customize ho sakta hai koi solution do,product_query
bhai color ke baare mein detail chahiye is parcel ki jaldi batana,product_query
return policy ke baare mein detail chahiye is chappal ki koi solution do,product_query
"refund ki request das din se pehle daali thi, ab tak kuch nahi please help",refund_request
"yaar lambe time se se delivery kharab nikla hai, koi solution do kya karu",complaint
bhai samaan ke saath warranty milti hai kya koi solution do,product_query
"arre refund abhi tak nahi aaya bank mein, kai dino se ho gaye please help",refund_request
"please yeh watch ek mahine se kharab nikla hai, koi solution do zara",complaint
arre notification settings kaise band karu app ki kya karu,general
bhai shipment ka koi pata nahi hai ek hafte se,order_status
mera saaman abhi tak nahi pahucha bahut din ho gaye,order_status
"yaar mera paisa wapis chahiye, maine watch cancel kar diya tha zara",refund_request
"bhai mera paisa wapis chahiye, maine product cancel kar diya tha please help",refund_request
"bhai shirt track nahi ho raha, kahan atka hai batao",order_status
"please bahut ghatiya service hai, courier boy ne suna hi nahi",complaint
"please kal order kiya tha, watch abhi tak nahi aaya please help",order_status
"please jacket return kiya tha, ab tak refund nahi aaya please help",refund_request
"bhai agent ka rawaiya bahut bura tha, complaint karni hai",complaint
bhai is jacket ki size chart details chahiye order karne se pehle jaldi batana,product_query
"bhai bahut ghatiya service hai, customer care ne suna hi nahi koi solution do",complaint
"cheez bilkul purani jaisi aaya hai, bahut bakwaas hai",complaint
"please maine return kiya tha headphones, paisa kab milega koi solution do",refund_request
mujhe shipment ka poora paisa wapis chahiye jaldi batana,refund_request
sunno app mein profile picture dikhna hi band ho gaya hai zara,general
"please cheez return kiya tha, ab tak refund nahi aaya kya karu",refund_request
"mera paisa wapis chahiye, maine package cancel kar diya tha",refund_request
sunno pichle hafte se se mobile track nahi ho raha kahan atka hai kya karu,order_status
"sunno is saara saaman ka brand kya hai, batana zara",product_query
arre meri delivery address upload nahi ho rahi baar baar fail ho rahi hai zara,general
bhai app mein notification settings dikhna hi band ho gaya hai please help,general
bhai bank details kaise reset karu mobile app mein zara,general
"yaar mujhe shipment se related complaint darj karni hai, scratch wala nikla please help",complaint
yaar notification settings kaise band karu app ki please help,general
"arre kal order kiya tha, shirt abhi tak nahi aaya koi solution do",order_status
sunno delivery ka koi pata nahi hai kal se zara,order_status
"bhai app mein address save nahi ho raha, help chahiye koi solution do",general
please iska return policy kitna hai aur konsi material se bana hai zara,product_query
bhai kai dino se se refund status pending dikha raha hai please help,refund_request
"sunno agent ne bahut kharab behavior kiya, respect nahi di zara",complaint
"please courier ki adla-badli karayi thi, paisa kab tak aayega koi solution do",refund_request
"arre refund ki request do hafte se pehle daali thi, ab tak kuch nahi jaldi batana",refund_request
please otp kaise reset karu mobile app mein please help,general
"please cheez ki quality bilkul bekar hai, paisa waste ho gaya koi solution do",complaint
"sunno app mein otp save nahi ho raha, help chahiye",general
bhai kya yeh product available hai in stock koi solution do,product_query
"arre ye wala ekdum kharaab condition mein mila, sharam aani chahiye kya karu",complaint
"please yeh package kal se kharab nikla hai, koi solution do",complaint
yaar email kaise change karu settings mein zara batana zara,general
sunno number nahi aa raha mobile pe kya karu please help,general
yaar kya is delivery ka price customize ho sakta hai koi solution do,product_query
"arre kal order kiya tha, ye cheez abhi tak nahi aaya",order_status
please notification settings kaise band karu app ki kya karu,general
sunno mujhe apna password verify karna hai kaise hoga kya karu,general
"arre is laptop ka warranty kya hai, batana zara please help",product_query
bhai kya jacket customize ho sakta hai size chart ke hisaab se,product_query
yaar ye wala ke saath warranty milti hai kya koi solution do,product_query
yaar adla-badli ke baad bhi refund process stuck hai,refund_request
sunno helpline wale ne bilkul galat tareeke se baat ki mujhse jaldi batana,complaint
account settings mein profile picture kaise change karu zara,general
"sunno kai dino se se samaan kharab nikla hai, koi solution do please help",complaint
"sunno bahut ghatiya service hai, dukaandaar ne suna hi nahi please help",complaint
"yaar app mein profile picture save nahi ho raha, help chahiye",general
"sunno mera cheez kaha atka hua hai, batao zara zara",order_status
otp kaise change karu settings mein zara batana jaldi batana,general
sunno delivery address kaise change karu settings mein zara batana jaldi batana,general
abhi tak se shoes track nahi ho raha kahan atka hai kya karu,order_status
"bhai samaan track nahi ho raha, kahan atka hai batao kya karu",order_status
please laptop ka size chart kahan milega zara,product_query
yaar email kaise change karu settings mein zara batana koi solution do,general
"please maine return kiya tha delivery, paisa kab milega please help",refund_request
please staff ne bilkul galat tareeke se baat ki mujhse kya karu,complaint
sunno subah se se wahi product track nahi ho raha kahan atka hai please help,order_status
please ek hafte se samaan ka koi pata nahi hai zara,order_status
arre shirt ki return policy kya hai jaldi batana,product_query
"sunno saaman ekdum ganda condition mein mila, sharam aani chahiye koi solution do",complaint
bhai app mein password dikhna hi band ho gaya hai zara,general
"please refund ki request do hafte se pehle daali thi, ab tak kuch nahi koi solution do",refund_request
arre mujhe apna profile picture verify karna hai kaise hoga koi solution do,general
"app mein number save nahi ho raha, help chahiye please help",general
"yaar mera courier kaha atka hua hai, batao zara jaldi batana",order_status
"maine wahi product replace karwaya tha, purana paisa account mein nahi aaya kya karu",refund_request
bhai courier ke saath warranty milti hai kya koi solution do,product_query
sunno pichle hafte se se refund status pending dikha raha hai kya karu,refund_request
"bhai mera laptop ek mahine se nahi pahucha, kab tak milega jaldi batana",order_status
"sunno mujhe wahi product se related complaint darj karni hai, kharaab nikla zara",complaint
"sunno refund ki request do din se pehle daali thi, ab tak kuch nahi koi solution do",refund_request
bhai delivery time ke baare mein detail chahiye is shoes ki kya karu,product_query
yaar iska brand kitna hai aur konsi material se bana hai kya karu,product_query
"bhai track karna hai mera mobile, status kya hai zara",order_status
"yeh courier kai dino se kharab nikla hai, koi solution do zara",complaint
meri language upload nahi ho rahi baar baar fail ho rahi hai koi solution do,general
"mera jacket kaha atka hua hai, batao zara koi solution do",order_status
"arre mera order kai dino se nahi pahucha, kab tak milega zara",order_status
"yaar mera samaan kaha atka hua hai, batao zara koi solution do",order_status
sunno order kab tak deliver hoga zara batana koi solution do,order_status
arre delivery ka size chart kahan milega zara,product_query
"mera ye wala chaar din se nahi pahucha, kab tak milega please help",order_status
sunno account settings mein bank details kaise change karu please help,general
arre mujhe mobile ka poora paisa wapis chahiye please help,refund_request
representative bola do din se tak milega par abhi tak nahi mila,order_status
"arre mera laptop do hafte se nahi pahucha, kab tak milega kya karu",order_status
sunno saaman kab dispatch hoga zara batao,order_status
"yaar do hafte se se samaan kharab nikla hai, koi solution do zara",complaint
sunno price ke baare mein detail chahiye is consignment ki kya karu,product_query
delivery boy bola do din se tak milega par abhi tak nahi mila kya karu,order_status
please parcel ka size chart kahan milega koi solution do,product_query
"bhai track karna hai mera kurta, status kya hai",order_status
"sunno refund abhi tak nahi aaya bank mein, kal se ho gaye zara",refund_request
package ka size chart kahan milega zara,product_query
sunno kya samaan customize ho sakta hai packaging ke hisaab se jaldi batana,product_query
