text,label
"Kya aapke paas alag-alag sizes available hain, aur kya hum return ya exchange kar sakte hain?",product_query
arre app mein address dikhna hi band ho gaya hai,general
"bhai kal order kiya tha, mobile abhi tak nahi aaya kya karu",order_status
Meri shipment ka status abhi bhi pending hai,complaint
account settings mein otp kaise change karu zara,general
"please laptop return kiya tha, ab tak refund nahi aaya zara",refund_request
arre profile picture kaise change karu settings mein zara batana,general
"Maine yeh product khareedne mein galti ki, ab main use return karna chahta hoon",refund_request
"Mujhe ye order wapas karna hai, kya aap mujhe isme madad kar sakte hain?",refund_request
yaar kya cheez customize ho sakta hai quality ke hisaab se please help,product_query
please login issue ho raha hai address yaad nahi aa raha zara,general
"sunno support team ne bahut kharab behavior kiya, respect nahi di kya karu",complaint
please mujhe apna password update karna hai app mein kaise hoga please help,general
sunno cheez ke saath warranty milti hai kya please help,product_query
please kya yeh saaman available hai in stock zara,product_query
"sunno customer care ka rawaiya bahut bura tha, complaint karni hai",complaint
"yaar kurta bilkul tuta hua aaya hai, bahut bakwaas hai please help",complaint
"kurta ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
support team bola ek mahine se tak milega par abhi tak nahi mila please help,order_status
please yeh jacket kitne size mein aata hai koi solution do,product_query
"sunno mera paisa wapis chahiye, maine ye cheez cancel kar diya tha please help",refund_request
"Mujhe order status ke liye ek update chahiye, lekin app show nahi ho raha",order_status
"Mujhe apna email id change karna hai, plz help",general
Meri parcel ka seal toota hua aaya hai,complaint
"arre courier ki adla-badli karayi thi, paisa kab tak aayega please help",refund_request
bhai account settings mein otp kaise change karu kya karu,general
"Aapke paas yeh watch ka COD available hai, aur kya EMI option bhi hai?",product_query
arre password nahi aa raha mobile pe kya karu zara,general
"yaar delivery date nikal gayi, package abhi bhi nahi aaya zara",order_status
please kya is delivery ka return policy customize ho sakta hai kya karu,product_query
sunno notification settings kaise change karu settings mein zara batana jaldi batana,general
yeh ye wala kitne size mein aata hai please help,product_query
"sunno track karna hai mera cheez, status kya hai koi solution do",order_status
sunno ek hafte se se refund status pending dikha raha hai koi solution do,refund_request
"parcel bilkul purani jaisi aaya hai, bahut bakwaas hai please help",complaint
"Mera order abhi tak nahi aaya, lekin main use wapas karna chahta hoon",refund_request
please delivery address nahi aa raha mobile pe kya karu kya karu,general
yaar kya is item ka material customize ho sakta hai zara,product_query
bhai meri delivery address upload nahi ho rahi baar baar fail ho rahi hai zara,general
"please item return kiya tha, ab tak refund nahi aaya jaldi batana",refund_request
"arre delivery return kiya tha, ab tak refund nahi aaya please help",refund_request
adla-badli ke baad bhi refund process stuck hai please help,refund_request
"please maine return kiya tha saaman, paisa kab milega please help",refund_request
"Mujhe app chal ni ra hai, kya karu?",general
"Mera order kahan hai, mujhe abhi tak koi update nahi mila hai",order_status
arre bank details kaise change karu settings mein zara batana zara,general
arre bag ke saath warranty milti hai kya jaldi batana,product_query
arre is consignment ka brand kaisa hai kya karu,product_query
"Meri delivery galat thi, isse return dalna hai",refund_request
"arre package track nahi ho raha, kahan atka hai batao koi solution do",order_status
"please staff ne bahut kharab behavior kiya, respect nahi di kya karu",complaint
Mera payment successful tha lekin order confirm nahi hua,complaint
"Kya aapke paas yeh product ki different colors available hain, aur mujhe unka pic bhej sakte hain?",product_query
"yaar is mobile ka weight kya hai, batana zara kya karu",product_query
"please yeh courier pichle hafte se kharab nikla hai, koi solution do",complaint
"Ye kapde mere size ke nahi hai, isse exchange karne ki policy kya hai?",refund_request
sunno login issue ho raha hai delivery address yaad nahi aa raha,general
arre staff ne bilkul galat tareeke se baat ki mujhse kya karu,complaint
"Mera order status show nahi ho raha, shayad server issue hai",order_status
"yaar saara saaman mein crack nikla, bahut bura anubhav raha",complaint
"yaar bahut ghatiya service hai, customer care ne suna hi nahi koi solution do",complaint
"bhai mujhe saara saaman se related complaint darj karni hai, damaged nikla zara",complaint
"please maine return kiya tha bag, paisa kab milega",refund_request
arre iska size chart kitna hai aur konsi material se bana hai koi solution do,product_query
mujhe apna address update karna hai app mein kaise hoga jaldi batana,general
"Mujhe jo product mila hai, usmein manufacturing defect hai",complaint
arre shirt ka size chart kahan milega,product_query
"delivery ekdum ganda condition mein mila, sharam aani chahiye jaldi batana",complaint
"Meri saman ki size galat hai, kya main isko badal sakta hoon?",refund_request
"yaar kurta ekdum scratch wala condition mein mila, sharam aani chahiye",complaint
bhai yeh jacket kitne size mein aata hai koi solution do,product_query
"sunno representative ka rawaiya bahut bura tha, complaint karni hai",complaint
Mujhe yeh saman wapas karna hai kyunki yeh mere liye kaam nahi kar raha,refund_request
"arre refund abhi tak nahi aaya bank mein, do din se ho gaye zara",refund_request
bhai kya yeh courier available hai in stock zara,product_query
"arre mera paisa wapis chahiye, maine order cancel kar diya tha kya karu",refund_request
"Mera product khulne par broken seal mila hai, ye galat baat hai",complaint
sunno login issue ho raha hai payment method yaad nahi aa raha kya karu,general
please mujhe apna delivery address update karna hai app mein kaise hoga koi solution do,general
app bahut slow chal raha hai kya karu kya karu,general
"arre maine product replace karwaya tha, purana paisa account mein nahi aaya koi solution do",refund_request
yaar login issue ho raha hai address yaad nahi aa raha jaldi batana,general
"sunno headphones ka status kya hai, kai dino se wait kar raha hoon zara",order_status
please is item ka warranty kaisa hai please help,product_query
mujhe apna payment method verify karna hai kaise hoga,general
bhai agent ne bilkul galat tareeke se baat ki mujhse kya karu,complaint
"bhai laptop track nahi ho raha, kahan atka hai batao",order_status
arre courier exchange karne ke baad bhi paisa wapas nahi aaya kya karu,refund_request
yaar kya is order ka warranty customize ho sakta hai kya karu,product_query
chaar din se se refund status pending dikha raha hai koi solution do,refund_request
please iska warranty kitna hai aur konsi material se bana hai please help,product_query
"arre kurta bilkul purani jaisi aaya hai, bahut bakwaas hai zara",complaint
sunno kya mobile customize ho sakta hai fit ke hisaab se koi solution do,product_query
"bhai mera watch kaha atka hua hai, batao zara kya karu",order_status
"Mujhe wrong color ka product mila hai, maine to dusra color order kiya tha",complaint
"parcel track nahi ho raha, kahan atka hai batao jaldi batana",order_status
"Mera order galat aaya hai, isse wapas karne ki process bataiye",refund_request
sunno app mein profile picture dikhna hi band ho gaya hai zara,general
bhai cancellation ke baad bhi refund process nahi hua jaldi batana,refund_request
"sunno headphones bilkul defective aaya hai, bahut bakwaas hai zara",complaint
bhai abhi tak se refund status pending dikha raha hai koi solution do,refund_request
please app mein delivery address dikhna hi band ho gaya hai kya karu,general
"Login karte samay app crash ho jata hai, kya kru?",general
account settings mein password kaise change karu koi solution do,general
"Otp nai aane ke karan login nahi ho pa raha, kya karun?",general
"please mera ye cheez das din se nahi pahucha, kab tak milega jaldi batana",order_status
yeh mobile kitne size mein aata hai please help,product_query
arre watch ki return policy kya hai,product_query
lambe time se se refund status pending dikha raha hai koi solution do,refund_request
sunno mujhe apna payment method update karna hai app mein kaise hoga kya karu,general
sunno support team ne bilkul galat tareeke se baat ki mujhse zara,complaint
"please delivery ek mahine se late ho gayi hai, kya wajah hai zara",order_status
"arre track karna hai mera ye cheez, status kya hai jaldi batana",order_status
"Order status check karne ke liye diya gaya link invalid hai, ab mai kya karun?",order_status
"Mera order ki packaging thik nahi thi, aur product bhi damaged tha",complaint
"please track karna hai mera wahi product, status kya hai koi solution do",order_status
"arre refund ki request chaar din se pehle daali thi, ab tak kuch nahi koi solution do",refund_request
arre mujhe apna notification settings verify karna hai kaise hoga jaldi batana,general
"arre mera ye cheez do hafte se nahi pahucha, kab tak milega jaldi batana",order_status
yaar cheez ke saath warranty milti hai kya jaldi batana,product_query
"Aapke product ki wrnty kitni hoti hai, aur kya hum usko extend kar sakte hain?",product_query
Mera product use karne ke baad hi problem aa rahi hai,complaint
"App chalu nai ho rha hai, kya problem hai?",general
please notification settings kaise band karu app ki jaldi batana,general
"refund abhi tak nahi aaya bank mein, do din se ho gaye zara",refund_request
Mujhe galat size ka product mila hai,complaint
"arre kal order kiya tha, courier abhi tak nahi aaya kya karu",order_status
bhai number nahi aa raha mobile pe kya karu kya karu,general
"arre mera paisa wapis chahiye, maine saara saaman cancel kar diya tha",refund_request
"please product mein phata hua nikla, bahut bura anubhav raha kya karu",complaint
yaar number kaise change karu settings mein zara batana jaldi batana,general
arre meri email upload nahi ho rahi baar baar fail ho rahi hai jaldi batana,general
"refund ki request das din se pehle daali thi, ab tak kuch nahi kya karu",refund_request
"ye cheez bilkul ganda aaya hai, bahut bakwaas hai kya karu",complaint
"please kai dino se se chappal kharab nikla hai, koi solution do please help",complaint
yaar cancellation ke baad bhi refund process nahi hua please help,refund_request
"Mera account login nahi ho raha hai, kya issue hai?",general
please meri email upload nahi ho rahi baar baar fail ho rahi hai zara,general
"Mera order status abhi tak update nahi hua, kya galat hai?",order_status
please lambe time se shipment ka koi pata nahi hai please help,order_status
"Meri payment successful thi, lekin order cancel ho gaya",complaint
Order tracking number se status check karne par invalid bata raha hai,order_status
"yaar ye wala ki quality bilkul bekar hai, paisa waste ho gaya koi solution do",complaint
"yaar is jacket ka price kya hai, batana zara jaldi batana",product_query
"please pichle hafte se se consignment kharab nikla hai, koi solution do koi solution do",complaint
"sunno track karna hai mera watch, status kya hai kya karu",order_status
please courier kab dispatch hoga zara batao,order_status
"Ye product mere liye sahi nahi hai, kya main return kar sakta hoon?",refund_request
bhai iska weight kitna hai aur konsi material se bana hai please help,product_query
"sunno agent ka rawaiya bahut bura tha, complaint karni hai",complaint
sunno shirt exchange karne ke baad bhi paisa wapas nahi aaya jaldi batana,refund_request
"Mujhe apna password bhul gya hu, kya kru?",general
sunno cheez exchange karne ke baad bhi paisa wapas nahi aaya koi solution do,refund_request
arre cheez ki return policy kya hai koi solution do,product_query
"delivery das din se late ho gayi hai, kya wajah hai kya karu",order_status
"mujhe mobile se related complaint darj karni hai, tooti hui nikla kya karu",complaint
bhai kya is watch ka packaging customize ho sakta hai zara,product_query
"kal order kiya tha, ye wala abhi tak nahi aaya zara",order_status
bhai watch ka koi pata nahi hai chaar din se,order_status
"Meri order ki tracking link kaam nahi kar rahi, kya aap mujhe sahi link de sakte hain",order_status
bhai mujhe package ka poora paisa wapis chahiye kya karu,refund_request
"yaar laptop mein damaged nikla, bahut bura anubhav raha",complaint
"yaar mera package kai dino se nahi pahucha, kab tak milega jaldi batana",order_status
yaar kya laptop customize ho sakta hai return policy ke hisaab se please help,product_query
"Mujhe apne order ki current status ke bare mein bataye, kyunki app par show nahi ho raha",order_status
yaar mujhe apna language verify karna hai kaise hoga koi solution do,general
wallet mein refund credit nahi hua abhi tak,refund_request
"please bahut ghatiya service hai, customer care ne suna hi nahi jaldi batana",complaint
"bhai delivery track nahi ho raha, kahan atka hai batao jaldi batana",order_status
"sunno refund ki request kal se pehle daali thi, ab tak kuch nahi zara",refund_request
"please mera kurta crack nikla, yeh bardaasht nahi hoga kya karu",complaint
arre is headphones ka warranty kaisa hai zara,product_query
"Mujhe ye shoe size 9 mein chahiye, kya aapke paas available hai?",product_query
"please saaman ki quality bilkul bekar hai, paisa waste ho gaya zara",complaint
"Aapke paas ladies kurti ki sabse badi size kitni hai, aur kya aap COD accept karte hain?",product_query
please wahi product ki return policy kya hai koi solution do,product_query
"Mujhe order ki status ke liye koi update nahi mila hai, kya aap bata sakte hain?",order_status
please login issue ho raha hai number yaad nahi aa raha,general
please is watch ka material kaisa hai zara,product_query
number nahi aa raha mobile pe kya karu kya karu,general
"bhai customer care ne bahut kharab behavior kiya, respect nahi di",complaint
"Mera order status show nahi ho raha, shayad app mein koi issue hai",order_status
"Mera otp nai aya, ab kya kru?",general
"saaman ka status kya hai, kaafi dino se wait kar raha hoon zara",order_status
"Mera account detail change karna hai, plz batao kaise",general
"arre bag mein damaged nikla, bahut bura anubhav raha zara",complaint
arre is wahi product ka warranty kaisa hai please help,product_query
sunno delivery ka koi pata nahi hai kal se zara,order_status
please cheez ka koi pata nahi hai abhi tak kya karu,order_status
"arre is samaan ka weight kya hai, batana zara kya karu",product_query
"Mera order status show nahi ho raha, please resolve kijiye",order_status
yaar iska brand kitna hai aur konsi material se bana hai kya karu,product_query
"arre kaafi dino se se order kharab nikla hai, koi solution do koi solution do",complaint
"App band ho gya, kya main kya karun?",general
"is kurta ka size chart kya hai, batana zara please help",product_query
iska size kitna hai aur konsi material se bana hai jaldi batana,product_query
"sunno package ki adla-badli karayi thi, paisa kab tak aayega please help",refund_request
"arre samaan track nahi ho raha, kahan atka hai batao please help",order_status
"sunno dukaandaar ka rawaiya bahut bura tha, complaint karni hai jaldi batana",complaint
cod h kya isme,product_query
please login issue ho raha hai otp yaad nahi aa raha koi solution do,general
"sunno kal order kiya tha, shoes abhi tak nahi aaya",order_status
please mujhe apna payment method update karna hai app mein kaise hoga please help,general
yaar mujhe chappal ka poora paisa wapis chahiye zara,refund_request
meri address upload nahi ho rahi baar baar fail ho rahi hai please help,general
"bhai mujhe laptop se related complaint darj karni hai, scratch wala nikla",complaint
"App me login karne ke liye otp jaruri hai, lekin otp nai aya",general
"Yeh microwave kitne liters ka hai, aur kya aapke paas uske accessories bhi available hain?",product_query
bhai login issue ho raha hai language yaad nahi aa raha,general
cheez ka size chart kahan milega kya karu,product_query
"Mujhe ye shoes kharidne hain, lekin pata hai kya ki iska size chart kaisa hai, aur kya aap COD accept karte hain?",product_query
bhai app mein address dikhna hi band ho gaya hai,general
"bhai delivery date nikal gayi, delivery abhi bhi nahi aaya please help",order_status
arre jacket kab tak deliver hoga zara batana kya karu,order_status
"Otp nai aya, kaise login karu?",general
"arre delivery date nikal gayi, mobile abhi bhi nahi aaya kya karu",order_status
"Kya aapke paas is product ke alag alag colors available hain, aur kya wo same price par milenge?",product_query
"Yeh shoes mere beta ke liye the lekin unhe pasand nahi aaye, kya main unhe return kar sakta hoon?",refund_request
bhai product ka size chart kahan milega kya karu,product_query
"bhai saaman ekdum defective condition mein mila, sharam aani chahiye kya karu",complaint
"sunno helpline wale ka rawaiya bahut bura tha, complaint karni hai",complaint
"please cheez ki adla-badli karayi thi, paisa kab tak aayega jaldi batana",refund_request
please app mein profile picture dikhna hi band ho gaya hai,general
yaar cancellation ke baad bhi refund process nahi hua,refund_request
please customer care ne bilkul galat tareeke se baat ki mujhse koi solution do,complaint
"Mujhe login karne me problem aa rhi hai, plz help",general
"Kya aapke paas is product ki detailed specs available hai, aur kya aap mujhe pdf bhej sakte hain?",product_query
kal delivery boy aaya tha par saaman nahi tha uske paas,order_status
"yaar maine return kiya tha shirt, paisa kab milega",refund_request
"Kya aapke paas exchange offer available hai, aur uske liye kya terms and conditions hain?",product_query
"Mujhe ye saman wapas karna hai, lekin maine ab tak koi jawab nahi paya",refund_request
"arre staff ne bahut kharab behavior kiya, respect nahi di zara",complaint
"sunno mera paisa wapis chahiye, maine item cancel kar diya tha",refund_request
"Mera order kab tak deliver hoga, Mujhe abhi tak koi update nahi mila",order_status
please is headphones ki delivery time details chahiye order karne se pehle zara,product_query
sunno app mein profile picture dikhna hi band ho gaya hai jaldi batana,general
"bhai track karna hai mera bag, status kya hai please help",order_status
Maine return karne ke liye kaha tha lekin abhi tak pickup nahi hui,complaint
"sunno support team ne bahut kharab behavior kiya, respect nahi di koi solution do",complaint
bhai shipment ka koi pata nahi hai ek hafte se,order_status
"bhai mera wahi product crack nikla, yeh bardaasht nahi hoga koi solution do",complaint
"mera shoes tooti hui nikla, yeh bardaasht nahi hoga jaldi batana",complaint
please pichle hafte se kurta ka koi pata nahi hai koi solution do,order_status
"Aapke paas kaun se sizes available hain, aur kya custom sizing bhi hoti hai?",product_query
"yaar mujhe laptop se related complaint darj karni hai, defective nikla jaldi batana",complaint
"sunno delivery teen din se late ho gayi hai, kya wajah hai please help",order_status
"yaar mera paisa wapis chahiye, maine parcel cancel kar diya tha zara",refund_request
"Yeh phone kab tak delivery ho jayega, aur kya aapke paas cod option hai?",product_query
"Mujhe yeh product wapas karna hai, kya aap madad kar sakte hain?",refund_request
bhai address kaise reset karu mobile app mein zara,general
Order status check karne ke liye diya gaya app kaam nahi kar raha,order_status
"arre saaman ka status kya hai, do din se wait kar raha hoon",order_status
"bhai agent ka rawaiya bahut bura tha, complaint karni hai koi solution do",complaint
yaar app mein number dikhna hi band ho gaya hai kya karu,general
"sunno bahut ghatiya service hai, courier boy ne suna hi nahi zara",complaint
sunno kya yeh laptop available hai in stock jaldi batana,product_query
Mujhe apne product ke bare mein koi demonstration nahi di gayi thi,complaint
please number nahi aa raha mobile pe kya karu jaldi batana,general
please representative ne bilkul galat tareeke se baat ki mujhse,complaint
arre kya yeh package available hai in stock koi solution do,product_query
"Mera saman aaya hai lekin vo mere liye sahi nahi hai, main use wapas karna chahta hoon",refund_request
arre watch ka koi pata nahi hai teen din se koi solution do,order_status
"Mera product ka color galat tha, toh mujhe return karna hai",refund_request
Mera parcel 10 din baad aaya hai,complaint
"yaar item ka status kya hai, ek hafte se wait kar raha hoon please help",order_status
arre number kaise reset karu mobile app mein jaldi batana,general
"please is courier ka weight kya hai, batana zara koi solution do",product_query
shoes ki return policy kya hai jaldi batana,product_query
"mera paisa wapis chahiye, maine wahi product cancel kar diya tha koi solution do",refund_request
please app mein payment method dikhna hi band ho gaya hai,general
mujhe apna otp verify karna hai kaise hoga zara,general
"Mujhe ye phone wapas karna hai, kyunki vo mere liye sahi nahi hai",refund_request
arre subah se bag ka koi pata nahi hai kya karu,order_status
"yaar kurta return kiya tha, ab tak refund nahi aaya jaldi batana",refund_request
"Mera login id bhul gaya hun, recover kaise kru?",general
"sunno parcel bilkul tooti hui aaya hai, bahut bakwaas hai koi solution do",complaint
courier boy bola kai dino se tak milega par abhi tak nahi mila please help,order_status
bhai app mein notification settings dikhna hi band ho gaya hai please help,general
"yaar delivery do hafte se late ho gayi hai, kya wajah hai kya karu",order_status
bhai shirt ka koi pata nahi hai das din se zara,order_status
"please cheez ki quality bilkul bekar hai, paisa waste ho gaya koi solution do",complaint
is item ki brand details chahiye order karne se pehle kya karu,product_query
"Yeh product mere liye theek nahi hai, main use vapas karna chahta hoon",refund_request
"sunno mera wahi product purani jaisi nikla, yeh bardaasht nahi hoga zara",complaint
"sunno bahut ghatiya service hai, delivery boy ne suna hi nahi jaldi batana",complaint
"arre is shipment ka brand kya hai, batana zara jaldi batana",product_query
"Mere account ki details change karna hai, kaise karun?",general
bhai yeh bag kitne size mein aata hai please help,product_query
bhai is jacket ki size chart details chahiye order karne se pehle jaldi batana,product_query
bhai login issue ho raha hai notification settings yaad nahi aa raha jaldi batana,general
"arre kal order kiya tha, cheez abhi tak nahi aaya koi solution do",order_status
"sunno mujhe chappal se related complaint darj karni hai, defective nikla zara",complaint
arre adla-badli ke baad bhi refund process stuck hai please help,refund_request
please kya is parcel ka quality customize ho sakta hai jaldi batana,product_query
"Otp ayega to login kar lenge, lekin otp nai aa raha hai",general
"Mujhe order status ke bare mein koi update nahi mila hai, kya aap bata sakte hain ki order kitne din mein deliver hoga?",order_status
arre app bahut slow chal raha hai kya karu kya karu,general
please box khola to andar cheez damaged tha kya karu,complaint
yaar is jacket ki quality details chahiye order karne se pehle koi solution do,product_query
please notification settings kaise band karu app ki kya karu,general
yaar pichle hafte se se bag track nahi ho raha kahan atka hai zara,order_status
arre login issue ho raha hai otp yaad nahi aa raha,general
ek mahine se se refund status pending dikha raha hai,refund_request
yaar jacket ki return policy kya hai kya karu,product_query
bhai kya ye cheez customize ho sakta hai quality ke hisaab se kya karu,product_query
bhai kya product customize ho sakta hai size chart ke hisaab se,product_query
"yaar delivery date nikal gayi, saaman abhi bhi nahi aaya",order_status
sunno account settings mein bank details kaise change karu zara,general
"is laptop ka delivery time kya hai, batana zara please help",product_query
"App crash ho raha hai, kya problem hai?",general
"please maine return kiya tha product, paisa kab milega zara",refund_request
ye product ki return policy kya hoti hai,product_query
"Mujhe ye shoe lena hai, lekin mere paas size ka confusion hai, aap size chart bhej sakte hain?",product_query
please ye cheez ka size chart kahan milega jaldi batana,product_query
"please maine return kiya tha sab kuch, paisa kab milega please help",refund_request
yaar login issue ho raha hai delivery address yaad nahi aa raha zara,general
"arre ye wala ekdum tuta hua condition mein mila, sharam aani chahiye zara",complaint
"Mera saman galat aaya hai, aap isse wapas karenge?",refund_request
bhai adla-badli ke baad bhi refund process stuck hai jaldi batana,refund_request
yaar cancellation ke baad bhi refund process nahi hua zara,refund_request
"bhai mera shirt teen din se nahi pahucha, kab tak milega jaldi batana",order_status
"yaar consignment return kiya tha, ab tak refund nahi aaya please help",refund_request
Mera product kharidne ke ek hafte baad hi damaged ho gaya,complaint
"Mujhe apne order ki delivery ki koi jaankari nahi mili, invalid bataya ja raha hai",order_status
"Aapke paas ladies handbags ki sabse sasti collection kitni hai, aur kya aap uspe wrnty dete hain?",product_query
Order status check karne ke liye diya gaya link show nahi ho raha hai,order_status
meri number upload nahi ho rahi baar baar fail ho rahi hai jaldi batana,general
yaar yeh consignment kitne size mein aata hai jaldi batana,product_query
sunno das din se saaman ka koi pata nahi hai please help,order_status
"Mere account me password change karna hai, kaise karun?",general
please kya bag customize ho sakta hai weight ke hisaab se jaldi batana,product_query
arre password kaise change karu settings mein zara batana please help,general
Meri shikayat ko sunne ke baad bhi koi action nahi liya gaya,complaint
"Kya aapke paas yeh product ki free home delivery available hai, aur mujhe kitne din mein delivery milegi?",product_query
Login karte samay app crash ho jata hai,general
Mera product ka material online description se alag hai,complaint
"Mera order cancel ho gaya hai ya nahi, mujhe pata nahi chal raha",order_status
please account settings mein delivery address kaise change karu kya karu,general
"sunno mera paisa wapis chahiye, maine parcel cancel kar diya tha kya karu",refund_request
arre iska size chart kitna hai aur konsi material se bana hai zara,product_query
"Kya aapke paas yeh product ke accessories alag se mil sakte hain, aur kya unke liye extra pay karna hoga?",product_query
yaar das din se se refund status pending dikha raha hai zara,refund_request
"please track karna hai mera cheez, status kya hai zara",order_status
"yaar delivery do din se late ho gayi hai, kya wajah hai zara",order_status
"please mera paisa wapis chahiye, maine shoes cancel kar diya tha",refund_request
please delivery address kaise change karu settings mein zara batana zara,general
"arre mera order kai dino se nahi pahucha, kab tak milega zara",order_status
bhai address nahi aa raha mobile pe kya karu jaldi batana,general
"yaar cheez track nahi ho raha, kahan atka hai batao koi solution do",order_status
"bhai kal order kiya tha, headphones abhi tak nahi aaya koi solution do",order_status
"Mera product mein manufacturing defect hai, use karne layak nahi hai",complaint
"bhai refund abhi tak nahi aaya bank mein, lambe time se ho gaye please help",refund_request
"Otp nai aya, kuchh samay ho gaya",general
Mujhe product ke bare mein puri jaankari nahi mili hai,complaint
arre laptop ke saath warranty milti hai kya koi solution do,product_query
please profile picture kaise change karu settings mein zara batana kya karu,general
"yaar sab kuch ki adla-badli karayi thi, paisa kab tak aayega",refund_request
"Yeh bag kaun se material se bana hai, aur kya yeh water-resistant hai?",product_query
sunno ye cheez ki return policy kya hai,product_query
"Mujhe apna password bhul gya hu, kya karu?",general
Mujhe jo product mila hai wo mere order se match nahi karta,complaint
Mujhe order ki details apne email par nahi mili,complaint
bhai kya is consignment ka price customize ho sakta hai kya karu,product_query
"Maine order kiya tha, lekin abhi tak status update nahi hua, kaam nahi kar raha hai",order_status
"Kya aap bata sakte hain ki yeh product mein kya kya accessories milte hain, aur kya extra cost hai?",product_query
"Mera order number hai #1234, aap mujhe uska status bata sakte hain, app kaam nahi kar raha hai",order_status
"mera delivery damaged nikla, yeh bardaasht nahi hoga koi solution do",complaint
yeh sab kuch kitne size mein aata hai koi solution do,product_query
"please kai dino se se laptop kharab nikla hai, koi solution do kya karu",complaint
"Mujhe apne order ki details ko lekar samajh nahi aa rahi, koi madad karen",complaint
bhai laptop exchange karne ke baad bhi paisa wapas nahi aaya zara,refund_request
"yaar order ka status kya hai, subah se wait kar raha hoon",order_status
"Mujhe apne product ko badalna hai, aapki policy kya hai?",refund_request
arre notification settings kaise band karu app ki kya karu,general
"Mera order partial aaya, baaki items abhi tak nahi aaye",complaint
"Mujhe ye shoe lena hai, par size chart samajh nahi aaya, aap help kar sakte hain?",product_query
app bahut slow chal raha hai kya karu koi solution do,general
"App khule hi crash ho ja rha hai, kya karu?",general
is chappal ka color kaisa hai jaldi batana,product_query
yaar login issue ho raha hai delivery address yaad nahi aa raha jaldi batana,general
"sunno customer care ka rawaiya bahut bura tha, complaint karni hai koi solution do",complaint
"bhai mera ye cheez galat nikla, yeh bardaasht nahi hoga zara",complaint
"Kya aapke paas COD available hai, aur kya uske liye extra charges hain?",product_query
"bhai mujhe samaan se related complaint darj karni hai, scratch wala nikla please help",complaint
"please mera ye wala kaha atka hua hai, batao zara",order_status
sunno kurta exchange karne ke baad bhi paisa wapas nahi aaya zara,refund_request
yaar packaging ke baare mein detail chahiye is mobile ki koi solution do,product_query
trckng id invalid aa rahi hai check karke batao,order_status
please adla-badli ke baad bhi refund process stuck hai koi solution do,refund_request
bhai is ye cheez ka quality kaisa hai kya karu,product_query
mujhe apna number verify karna hai kaise hoga please help,general
sunno mujhe delivery ka poora paisa wapis chahiye kya karu,refund_request
"bhai mujhe order se related complaint darj karni hai, leak ho raha nikla koi solution do",complaint
"yaar mera samaan kaha atka hua hai, batao zara please help",order_status
"Mujhe ye product wapas karna hai, kya aap mujhe help kar sakte hain?",refund_request
Mera app update krne ke baad se crash ho rha hai,general
"refund ki request subah se pehle daali thi, ab tak kuch nahi please help",refund_request
yaar meri delivery address upload nahi ho rahi baar baar fail ho rahi hai,general
"Mujhe ye product pasand nahi aaya, main use wapas dalna chahta hoon",refund_request
"please jacket return kiya tha, ab tak refund nahi aaya please help",refund_request
"Meri package ka address galat hai, mujhe sahi address par deliver karna hai",complaint
kya cash on delivery available hai is product ke liye,product_query
"Maine ye product try kiya lekin mujhe ye pasand nahi aaya, ab main use wapas karna chahta hoon",refund_request
"please maine saaman replace karwaya tha, purana paisa account mein nahi aaya zara",refund_request
"yaar mera headphones damaged nikla, yeh bardaasht nahi hoga please help",complaint
"mera bag pichle hafte se nahi pahucha, kab tak milega kya karu",order_status
please iska packaging kitna hai aur konsi material se bana hai koi solution do,product_query
"Mera app chal ni ra hai, kya karun?",general
bhai ek mahine se se refund status pending dikha raha hai koi solution do,refund_request
yaar saara saaman kab dispatch hoga zara batao koi solution do,order_status
yaar app mein password dikhna hi band ho gaya hai,general
"Aapke product ki wrnty period kya hai aur iske parts ko replace karne ke liye kya procedure hai, batayein?",product_query
is kurta ki weight details chahiye order karne se pehle,product_query
arre courier ki return policy kya hai kya karu,product_query
arre shirt ka size chart kahan milega kya karu,product_query
"bhai shipment ka status kya hai, abhi tak wait kar raha hoon zara",order_status
"please maine parcel replace karwaya tha, purana paisa account mein nahi aaya koi solution do",refund_request
Mujhe jo size order kiya tha woh nahi mila,complaint
"Meri account details update karna hai, lekin app chal ni ra hai",general
"Mujhe order status ke liye di gayi tracking id invalid aa rahi hai, kya yeh sahi hai",order_status
"delivery date nikal gayi, delivery abhi bhi nahi aaya kya karu",order_status
bhai notification settings kaise band karu app ki jaldi batana,general
"Mera order incomplete hua hai, kuch items abhi tak nahi mile",complaint
arre app mein language dikhna hi band ho gaya hai kya karu,general
yaar helpline wale bola kaafi dino se tak milega par abhi tak nahi mila jaldi batana,order_status
"delivery do hafte se late ho gayi hai, kya wajah hai koi solution do",order_status
"please track karna hai mera cheez, status kya hai koi solution do",order_status
"Meri delivery sahi nahi aayi, isse return dalna chahti hoon",refund_request
please mujhe apna number update karna hai app mein kaise hoga kya karu,general
courier ki return policy kya hai jaldi batana,product_query
sunno shipment ka size chart kahan milega please help,product_query
"bhai representative ka rawaiya bahut bura tha, complaint karni hai please help",complaint
bhai box khola to andar item leak ho raha tha zara,complaint
"yaar courier boy ne bahut kharab behavior kiya, respect nahi di kya karu",complaint
"please mera mobile kaha atka hua hai, batao zara koi solution do",order_status
yaar kya mobile customize ho sakta hai size ke hisaab se please help,product_query
